C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_13_150.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_13_150.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_13_150.jpg,0,1,0,6.028525
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_13_230.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_13_230.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_13_230.jpg,0,1,0,6.946295
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_13_310.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_13_310.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_13_310.jpg,-0.2,1,0,7.847697
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_13_387.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_13_387.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_13_387.jpg,-0.4,1,0,8.718563
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_13_482.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_13_482.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_13_482.jpg,0,1,0,9.784171
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_13_567.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_13_567.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_13_567.jpg,0,1,0,10.66809
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_13_647.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_13_647.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_13_647.jpg,0,1,0,11.64772
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_13_728.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_13_728.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_13_728.jpg,0,1,0,12.4618
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_13_817.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_13_817.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_13_817.jpg,0,1,0,13.17017
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_13_904.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_13_904.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_13_904.jpg,0,1,0,14.22694
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_13_991.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_13_991.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_13_991.jpg,0,1,0,15.03232
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_14_076.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_14_076.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_14_076.jpg,-0.1,1,0,15.90834
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_14_154.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_14_154.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_14_154.jpg,-0.3,1,0,16.73246
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_14_250.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_14_250.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_14_250.jpg,-0.5500001,1,0,17.86056
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_14_336.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_14_336.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_14_336.jpg,-0.7500002,1,0,18.51844
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_14_429.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_14_429.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_14_429.jpg,0,1,0,19.28277
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_14_510.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_14_510.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_14_510.jpg,0,1,0,20.04248
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_14_599.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_14_599.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_14_599.jpg,0,1,0,20.83973
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_14_674.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_14_674.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_14_674.jpg,0,1,0,21.64596
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_14_752.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_14_752.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_14_752.jpg,0,1,0,22.44728
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_14_819.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_14_819.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_14_819.jpg,0,1,0,23.24026
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_14_896.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_14_896.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_14_896.jpg,-0.1,1,0,23.83167
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_14_973.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_14_973.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_14_973.jpg,-0.3,1,0,24.55824
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_15_052.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_15_052.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_15_052.jpg,-0.5000001,1,0,25.20786
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_15_127.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_15_127.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_15_127.jpg,-0.7,1,0,25.7736
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_15_221.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_15_221.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_15_221.jpg,-0.9500002,1,0,26.36309
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_15_289.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_15_289.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_15_289.jpg,0,1,0,26.84788
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_15_372.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_15_372.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_15_372.jpg,0,1,0,27.54643
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_15_476.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_15_476.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_15_476.jpg,0,1,0,28.46466
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_15_571.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_15_571.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_15_571.jpg,0,1,0,29.38517
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_15_646.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_15_646.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_15_646.jpg,0,1,0,30.11544
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_15_730.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_15_730.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_15_730.jpg,0,1,0,30.1904
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_15_812.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_15_812.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_15_812.jpg,0,1,0,30.19
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_15_892.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_15_892.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_15_892.jpg,0,1,0,30.19035
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_15_981.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_15_981.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_15_981.jpg,-0.15,1,0,30.1842
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_16_060.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_16_060.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_16_060.jpg,-0.35,1,0,30.1634
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_16_140.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_16_140.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_16_140.jpg,0,1,0,30.18955
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_16_230.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_16_230.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_16_230.jpg,0,1,0,30.19012
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_16_332.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_16_332.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_16_332.jpg,0,1,0,30.19058
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_16_407.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_16_407.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_16_407.jpg,0,1,0,30.19029
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_16_478.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_16_478.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_16_478.jpg,0,1,0,30.19031
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_16_556.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_16_556.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_16_556.jpg,0,1,0,30.19037
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_16_644.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_16_644.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_16_644.jpg,0,1,0,30.19027
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_16_730.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_16_730.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_16_730.jpg,-0.2,1,0,30.17984
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_16_804.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_16_804.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_16_804.jpg,-0.4,1,0,30.15751
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_16_884.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_16_884.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_16_884.jpg,-0.6000001,1,0,30.1331
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_16_972.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_16_972.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_16_972.jpg,0,1,0,30.18525
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_17_062.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_17_062.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_17_062.jpg,0,1,0,30.18936
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_17_148.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_17_148.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_17_148.jpg,0,1,0,30.1902
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_17_238.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_17_238.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_17_238.jpg,0,1,0,30.19029
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_17_329.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_17_329.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_17_329.jpg,0,1,0,30.1903
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_17_418.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_17_418.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_17_418.jpg,-0.1,1,0,30.18783
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_17_511.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_17_511.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_17_511.jpg,-0.35,1,0,30.16361
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_17_607.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_17_607.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_17_607.jpg,0,1,0,30.18668
C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\center_2019_12_02_23_54_17_728.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\left_2019_12_02_23_54_17_728.jpg,C:\Users\SA20104051\Downloads\Udacity\P4_Behavioral_Cloning\IMG\right_2019_12_02_23_54_17_728.jpg,0,1,0,30.19002
